zipcode,area_land_meters,area_water_meters
57274,1006503123.0,62793120.0
59721,666679844.0,948262.0
98579,234525149.0,1653096.0
57783,608383833.0,416853.0
83444,397690790.0,3199687.0
56373,260474227.0,5959028.0
01347,1499173.0,216951.0
03832,64655148.0,3501368.0
21780,58241149.0,39449.0
05301,388274068.0,3636651.0
20740,20609584.0,245126.0
03907,10602907.0,1368215.0
01950,21626521.0,5971677.0
18462,69474033.0,1303404.0
19348,95889056.0,690416.0
00794,91419778.0,77812.0
18947,61924769.0,349014.0
98283,1417732301.0,69486341.0
21776,91193858.0,299381.0
04576,13224499.0,9166759.0
03259,61264672.0,252923.0
03443,28776857.0,289448.0
04745,62091068.0,1181133.0
12803,15328799.0,1268152.0
99721,12522570.0,139518.0
55706,159291244.0,29211160.0
05764,111863856.0,2726625.0
12060,89364677.0,342456.0
49861,508650786.0,36494179.0
99506,45887397.0,676935.0
14605,4681332.0,57766.0
04841,33259745.0,1945107.0
05738,129702286.0,534160.0
99006,475675067.0,1213519.0
49878,1209817558.0,91655494.0
97133,181550421.0,46070.0
03864,88849844.0,1019423.0
03774,67060159.0,2449122.0
12469,87813019.0,51694.0
05034,14710738.0,96395.0
49648,68910852.0,58115617.0
20111,42034121.0,1135922.0
04961,757559269.0,84191909.0
06830,35201751.0,12404324.0
12748,56791992.0,398264.0
19731,2482504.0,241633.0
49927,45235512.0,809145.0
23917,280788823.0,69470012.0
27511,30374998.0,537564.0
07062,4796859.0,9135.0
97361,361982981.0,248793.0
04922,100726135.0,6044804.0
06357,27319455.0,6555423.0
23307,20180523.0,290824.0
13090,39008016.0,341455.0
98822,1131835554.0,5580338.0
30458,380714871.0,10059022.0
12920,240339326.0,3260021.0
14126,1484465.0,874703.0
18248,37341861.0,44221.0
08330,311282765.0,6114691.0
59065,152860793.0,1815860.0
54830,929907450.0,47311673.0
18848,274442058.0,6616832.0
12417,817160.0,74121.0
98617,28777988.0,1689618.0
14897,66126383.0,5524.0
08502,33041699.0,222122.0
29481,231214229.0,243392.0
30274,27370060.0,134162.0
28518,246752312.0,584327.0
19550,4168733.0,30472.0
22911,132254570.0,1457962.0
49781,203698504.0,57300894.0
23103,96822168.0,3577185.0
55301,26428586.0,761218.0
97437,57372944.0,4814003.0
27964,3852057.0,9593716.0
29432,303280686.0,508033.0
00923,5285551.0,7300.0
17923,22461756.0,47142.0
05059,13695347.0,408881.0
07456,66228458.0,7496559.0
59472,104487796.0,40482.0
08028,39709346.0,191221.0
05461,106394272.0,1037511.0
21405,2649937.0,1869836.0
29845,170380362.0,9634510.0
23432,34273701.0,5395409.0
99674,2887189586.0,26983734.0
04474,64726304.0,6067965.0
18622,9511346.0,31583.0
05360,125983609.0,7411144.0
17035,91495844.0,1972.0
06043,37326694.0,766251.0
15856,94124902.0,992921.0
30062,66905666.0,677937.0
30294,83800665.0,733083.0
31408,63374536.0,684382.0
12998,31177925.0,319714.0
19904,113977384.0,740598.0
20818,2639803.0,1122943.0
28304,42724781.0,560642.0
13103,886423.0,37654.0
20674,5455537.0,10091799.0
15746,3964649.0,17924.0
06029,87556810.0,1380866.0
04944,4163214.0,91413.0
22503,227903247.0,71210298.0
27845,258807192.0,1280792.0
28543,5295213.0,1299857.0
13607,46155910.0,584724.0
99137,208439410.0,99613.0
97324,455703434.0,844966.0
03869,18367484.0,734034.0
49950,462748336.0,29599641.0
97201,5260337.0,367579.0
01235,118234579.0,2794601.0
99126,134528836.0,470352.0
18030,1162119.0,74118.0
18853,265106691.0,6187580.0
02346,178290209.0,8194441.0
14422,88109076.0,221767.0
15552,270375941.0,89949.0
21160,42831935.0,2329339.0
97621,335325558.0,578652.0
89404,593682126.0,6034047.0
03870,31647033.0,1959097.0
08316,9764188.0,443074.0
57243,309074778.0,15666680.0
18056,4343957.0,16478.0
06903,45283573.0,1997168.0
56228,152456188.0,987334.0
49918,122104027.0,62755531.0
02114,1162383.0,298288.0
58448,378948223.0,1654356.0
54875,286333028.0,9751269.0
08092,60012816.0,7686136.0
59263,1739330856.0,641847.0
96763,365360725.0,59344100.0
56683,160421382.0,16486366.0
12886,37328504.0,246455.0
97102,16199558.0,6630251.0
01151,6135195.0,479251.0
16640,34256424.0,270213.0
12563,59104984.0,1405398.0
16847,3340051.0,9939.0
59931,26542965.0,51986416.0
21093,52356079.0,2197943.0
02324,70568089.0,2907441.0
12808,57221318.0,7381139.0
26833,312872216.0,1906857.0
06606,13709614.0,349430.0
01259,65561875.0,2041637.0
98831,121574682.0,19038897.0
07057,2546727.0,126774.0
96069,229493517.0,396825.0
27958,229044147.0,19543564.0
07719,33567224.0,2576672.0
83522,1094525544.0,4740687.0
11214,5617496.0,8509.0
28430,105400675.0,126937.0
04066,4671153.0,6043171.0
21048,70071853.0,3602216.0
04354,105047926.0,7796255.0
59875,336065222.0,1717756.0
17964,59322561.0,11518.0
15783,5379304.0,44901.0
27587,271059405.0,13851942.0
13661,119265182.0,11565172.0
58343,165937766.0,5555992.0
17960,133731742.0,46970.0
99579,67179041.0,67334934.0
07702,5596871.0,82459.0
30518,103037558.0,18644945.0
22643,14881229.0,9654.0
21220,55848737.0,16751329.0
07747,32463349.0,816252.0
07842,3389611.0,235687.0
54871,288134822.0,18128314.0
05260,24920360.0,251839.0
05341,34027325.0,51058.0
98562,2538056.0,68181.0
97107,36293769.0,7372096.0
24577,497249368.0,2863310.0
04579,90753005.0,16927539.0
30817,498864154.0,105850232.0
06071,74970410.0,304027.0
00705,82748303.0,72302.0
54211,9187619.0,966.0
17938,102594810.0,11681.0
83543,354027616.0,131811.0
99581,16470232.0,3805402.0
96780,7722731.0,9570849.0
98282,102983906.0,43991742.0
27712,86985301.0,2427294.0
59824,233926777.0,12072288.0
96084,272767519.0,3066730.0
22027,1678348.0,200.0
12169,24662216.0,166025.0
18920,7068261.0,276530.0
15848,52311992.0,250358.0
59066,777105146.0,87368.0
07751,41766325.0,107002.0
54835,369269423.0,5460488.0
59530,634198460.0,376616.0
56314,109981934.0,928929.0
27942,86278025.0,9104000.0
27823,489191893.0,1959312.0
00782,69008756.0,319739.0
03885,39245816.0,919883.0
20701,3429311.0,6563.0
04256,29157006.0,419420.0
03222,188550171.0,13998499.0
56574,152824364.0,1481012.0
99150,144440270.0,18770.0
13803,232332248.0,766076.0
06339,69677223.0,1432081.0
97914,662715735.0,6940089.0
06437,121933333.0,6115039.0
07750,2687671.0,2667864.0
97458,984147712.0,3875348.0
13485,114400122.0,414878.0
02050,75371019.0,10896215.0
22846,28814121.0,65010.0
17842,214696804.0,1498543.0
21652,1552330.0,2728352.0
06787,31687510.0,561748.0
18062,55199075.0,162281.0
10027,2250650.0,1032.0
17603,77200779.0,998655.0
99705,277489876.0,12482548.0
18302,160398052.0,2923695.0
04042,82982199.0,2474050.0
98841,992728919.0,15609975.0
01522,42423771.0,1400937.0
98834,191400915.0,73120.0
97366,27210380.0,2424339.0
57456,1048618203.0,9767393.0
19559,731147.0,2519.0
97049,397984852.0,2118112.0
98849,397619842.0,2528409.0
98144,8802232.0,4714336.0
17579,36055098.0,198575.0
56288,121696877.0,42794280.0
99778,848420850.0,86963471.0
03871,1081946.0,8313.0
20716,29901996.0,164714.0
05907,285310839.0,4413003.0
06475,39003140.0,8875042.0
21665,10578752.0,12869130.0
98465,4305748.0,1731794.0
23840,123661916.0,170124.0
58721,618983989.0,20833594.0
04856,56048967.0,5970640.0
30054,107112952.0,1885947.0
96085,193310714.0,227822.0
06610,7920182.0,132978.0
12776,284090300.0,3539520.0
30622,106719248.0,1295616.0
21702,104622173.0,257936.0
97502,245265134.0,3044265.0
54480,90395224.0,15736.0
21146,26501168.0,7096261.0
99223,74150812.0,33887.0
04986,143446326.0,507286.0
55772,38592269.0,19750550.0
06401,15556714.0,435200.0
01542,10428066.0,422663.0
83324,227740049.0,508877.0
31206,72318011.0,606421.0
58632,207246713.0,256524.0
83451,35770739.0,143346.0
59043,1056696720.0,176922.0
55092,87420767.0,10012278.0
99139,530437169.0,7147554.0
21710,66187989.0,1147931.0
05058,10624190.0,2825.0
57601,539350079.0,36465473.0
23511,13772010.0,8024933.0
19085,15655456.0,11386.0
13331,208930525.0,12099578.0
59412,994121982.0,65409.0
83805,2074682952.0,20362409.0
26847,316056374.0,199088.0
12764,154042078.0,4610018.0
16636,72708568.0,17741.0
55748,312443708.0,6269165.0
24486,59039588.0,545067.0
19973,203723292.0,4950170.0
22959,100640163.0,178549.0
10969,28901866.0,19140.0
02895,20075457.0,501746.0
17316,108070589.0,1712859.0
16651,109915458.0,665024.0
04607,129515739.0,58052893.0
13040,248912969.0,1373898.0
23140,194268502.0,1630619.0
29160,303689806.0,3095176.0
27544,158034318.0,209851.0
49847,153037898.0,780300.0
14826,157557782.0,691359.0
56235,231382438.0,7446431.0
20902,19641030.0,76824.0
14564,109046330.0,315030.0
56546,156153482.0,3230.0
04970,597202899.0,42761300.0
13308,100115982.0,1716710.0
97638,1228067654.0,390319.0
98396,35538698.0,61771.0
28547,67230905.0,28643260.0
29053,210291663.0,2721677.0
20164,19196562.0,127030.0
01057,116418495.0,1463139.0
01772,35233799.0,3917459.0
01841,7998583.0,453646.0
04276,177548881.0,3357717.0
01379,78225204.0,969492.0
24472,165661589.0,234064.0
99922,297674849.0,20886836.0
97306,86271128.0,1222717.0
58357,305755144.0,14225928.0
02633,19573674.0,12630851.0
57776,322088662.0,961695.0
56579,507092446.0,2113267.0
12771,89704944.0,1944131.0
83467,1962842987.0,5640217.0
14208,3515059.0,5659.0
12934,152425982.0,54712.0
99559,150220610.0,14838221.0
99611,844416960.0,46011211.0
59866,587993410.0,2354790.0
10990,157580280.0,2835701.0
10928,14045217.0,177778.0
23830,120535810.0,496162.0
23035,38092073.0,7421247.0
97423,328833976.0,3581117.0
14879,111660827.0,953048.0
07460,86890588.0,4377648.0
07880,569117.0,8405.0
03750,32460673.0,339217.0
03771,57122863.0,3863187.0
01541,91769482.0,1032232.0
16848,989734.0,57310.0
12958,96091121.0,486521.0
15823,95419054.0,239965.0
04645,32428315.0,73218006.0
18333,5563498.0,15587.0
11713,12908825.0,235989.0
16738,169535011.0,271560.0
11960,4888995.0,190434.0
17762,1503592.0,42602.0
56759,380983086.0,6451889.0
59479,1679460223.0,325876.0
56475,173500751.0,1557318.0
19544,406478.0,1938.0
11021,6045979.0,92751.0
56330,103105823.0,141209.0
04950,134378091.0,7613725.0
01570,32005195.0,5800849.0
11530,18371697.0,63946.0
13491,187383757.0,125322.0
98245,82850420.0,30830791.0
20877,14948397.0,65807.0
05481,972298.0,1328.0
04652,158724056.0,87147665.0
18335,2323112.0,43987.0
97456,235471444.0,1261741.0
30338,25444421.0,208258.0
12747,36138549.0,1169950.0
82834,5611923775.0,33274438.0
23129,10408768.0,110563.0
01071,40310831.0,813650.0
22902,162563457.0,955681.0
30628,124361124.0,1590673.0
30808,164152083.0,3064018.0
28546,145238470.0,283758.0
04649,73850605.0,118862024.0
27875,142818962.0,98659877.0
28399,241686755.0,6488952.0
03845,34421423.0,181305.0
11783,9184250.0,91257.0
03441,10161715.0,14217.0
30088,20129654.0,178780.0
31301,30626814.0,184820.0
29003,364953608.0,2962924.0
49891,220667215.0,994739.0
56590,200436843.0,5233179.0
99630,16490163.0,1636502.0
04936,1142422827.0,19849522.0
12054,40011215.0,74730.0
54465,72780737.0,10374717.0
19133,3368229.0,6252.0
13473,119488089.0,434983.0
04547,36528540.0,23483735.0
54564,456829128.0,8604674.0
31545,256535242.0,5734248.0
97760,250429404.0,549728.0
54762,128001430.0,180709.0
01098,81230325.0,385282.0
99179,183674117.0,4085993.0
58316,305513344.0,14758291.0
30012,110947062.0,2626415.0
12561,154098279.0,2195834.0
56522,379157721.0,109910.0
21632,191927903.0,1299831.0
23803,187170029.0,4690719.0
11733,30574036.0,12315021.0
13847,8443086.0,59106.0
14855,72538407.0,84933.0
54026,71835718.0,5347326.0
15909,44615276.0,216535.0
12734,35676429.0,94065.0
19020,44706407.0,2735601.0
30565,88222633.0,908576.0
01756,46029781.0,552531.0
04038,131043351.0,1725384.0
99109,725883286.0,348807.0
19720,96099433.0,10076583.0
01238,90220995.0,2706102.0
01360,88740940.0,2814919.0
97388,7069099.0,4710218.0
04858,29478261.0,8359006.0
54471,120187517.0,214879.0
06247,88112009.0,1091791.0
98024,61952204.0,1346247.0
98155,19565101.0,1751691.0
97911,1809838042.0,14822633.0
98115,17056827.0,4956320.0
23454,77902200.0,9612325.0
98109,5164494.0,1104638.0
14057,124825389.0,174362.0
11972,6236202.0,17177.0
12010,338519412.0,7007964.0
08030,6881318.0,1183386.0
98051,132338995.0,1663210.0
58325,277859514.0,36314357.0
11215,5633118.0,58928.0
02538,11759091.0,1201020.0
08349,105049855.0,8325954.0
15904,79419581.0,542791.0
07005,48696223.0,4311997.0
98036,25065456.0,34278.0
08550,48133250.0,1508310.0
23083,147225401.0,203657.0
03883,32878644.0,281548.0
08043,29720489.0,387795.0
14125,90965842.0,1875270.0
55735,348547578.0,8323811.0
05680,171990329.0,1488897.0
12470,25344636.0,101493.0
23354,8786936.0,2502939.0
07073,9631591.0,852464.0
29511,159131887.0,192118.0
55014,48324751.0,7882339.0
21787,148900405.0,629899.0
20876,30259008.0,117242.0
83540,237362538.0,965337.0
12720,33270953.0,1346407.0
56276,142128807.0,7418602.0
01039,34227443.0,599296.0
56438,372081208.0,6426063.0
18435,25646099.0,1379424.0
06412,41573119.0,2010913.0
16827,45375274.0,19274.0
19958,127062582.0,25096843.0
12547,26804792.0,452321.0
07721,2389050.0,9015.0
23069,141214042.0,2264342.0
21677,24179840.0,6875305.0
57279,375898079.0,8607475.0
97414,70338510.0,381469.0
27954,22890270.0,13848746.0
28519,794577.0,1202601.0
23842,338151118.0,2483444.0
29580,180249587.0,322913.0
05825,6586438.0,69904.0
23844,116949573.0,533257.0
04951,104349903.0,275334.0
29829,84994103.0,1184369.0
12149,121107955.0,896126.0
03287,67842631.0,405994.0
03593,241959750.0,75654.0
21622,140637912.0,32322446.0
59633,578888318.0,96135.0
57451,1136631420.0,7960503.0
54417,807742.0,184908.0
13030,34487945.0,227747.0
82710,711046936.0,246910.0
21078,78151502.0,13868193.0
59827,196102691.0,356126.0
14034,66510957.0,23322.0
30213,165910812.0,2333803.0
55358,141944035.0,14988788.0
98852,582985287.0,21062060.0
98430,995567.0,256126.0
99547,21810758.0,120391.0
16646,49542591.0,252.0
54820,284429200.0,1698744.0
21837,115031316.0,8449285.0
10958,59201073.0,374360.0
16874,89487352.0,25753.0
20194,8163764.0,143174.0
16875,201631721.0,72818.0
49752,66380707.0,770598.0
14905,10790300.0,470872.0
23704,13181493.0,1898817.0
12592,48534491.0,598767.0
95540,71917444.0,1251502.0
02886,38629529.0,5649776.0
13309,376561851.0,2056303.0
15753,101349798.0,441763.0
10901,46649163.0,229711.0
56556,255303342.0,5576797.0
23123,105975335.0,1217222.0
08064,3315872.0,60566.0
19734,202490529.0,10178838.0
18054,42472331.0,676315.0
54828,158666391.0,14371399.0
12454,28838774.0,114432.0
95526,285110184.0,468511.0
01550,52418640.0,1611501.0
14812,200834985.0,220132.0
18224,41291016.0,274149.0
82420,143568566.0,46348.0
17048,89841199.0,17973.0
22102,27141614.0,167852.0
22715,23490589.0,68989.0
55433,30083345.0,1459096.0
97124,111819852.0,25503.0
21737,13174167.0,139115.0
19067,73832358.0,6371033.0
59735,449973257.0,1912417.0
02838,3703230.0,221914.0
14819,106875749.0,147322.0
14737,285522810.0,930916.0
99625,2072363576.0,400519.0
99689,537100602.0,65284238.0
59075,751268975.0,3290564.0
04614,155941452.0,62365193.0
30336,27064393.0,577905.0
16233,104758680.0,542609.0
83211,1510288485.0,55970057.0
99103,590562853.0,96909.0
17934,2451019.0,52976.0
20124,55071297.0,1756988.0
07506,8593208.0,76083.0
30816,338601328.0,2261730.0
30575,29828829.0,145458.0
97624,1178124644.0,45056108.0
03905,16996787.0,4634317.0
06409,3503031.0,203413.0
11951,17384742.0,2897047.0
55725,702331380.0,170336898.0
58737,354128641.0,5502074.0
96713,271036531.0,12880775.0
02169,23235801.0,3790353.0
98239,75803667.0,34548702.0
98394,14474128.0,2301790.0
99768,12537722117.0,287410739.0
56714,537547450.0,104547.0
58520,472549416.0,133985.0
27527,113250414.0,922273.0
28435,248014623.0,6064303.0
12459,19703064.0,15716.0
19076,1937268.0,25546.0
96757,39794096.0,33174.0
17972,106069372.0,71218.0
01515,25548737.0,1449315.0
99013,264471769.0,9329834.0
18812,81611669.0,1566215.0
21210,8590404.0,5595.0
00983,8971199.0,609866.0
27976,275448597.0,675.0
56588,137111735.0,12470629.0
59913,148010215.0,682902.0
05871,122253688.0,1252475.0
23128,30163349.0,8900058.0
12950,122090754.0,366603.0
49808,418391355.0,144667971.0
29471,108022379.0,135242.0
30259,90093365.0,723976.0
97417,51924121.0,29582.0
01821,42907187.0,1018169.0
20854,87463325.0,7151035.0
30821,267790161.0,1789651.0
31405,78874580.0,1273343.0
23075,11874528.0,638468.0
12749,7617716.0,66913.0
59447,1005636229.0,309753.0
22448,10893052.0,1444007.0
58748,309062120.0,16998863.0
58765,415386913.0,5894115.0
01523,65273333.0,1166195.0
12068,79783053.0,1790139.0
56649,667287499.0,237280647.0
99701,11061140667.0,37185924.0
11777,11315516.0,5449747.0
59714,1151831720.0,2956827.0
58027,473032396.0,3184944.0
12729,57485837.0,895285.0
54874,381407879.0,5067896.0
98030,18465400.0,222636.0
23889,87232080.0,225493.0
04265,18292947.0,2450664.0
12183,1935064.0,482922.0
12045,1900885.0,358876.0
11786,14907080.0,4292644.0
12887,216677757.0,2624110.0
07827,128229402.0,3710543.0
58441,378567001.0,1169496.0
22640,61192039.0,173511.0
06013,76947167.0,1836670.0
82414,7301824905.0,42106486.0
49712,185727035.0,27018328.0
22948,14735598.0,307607.0
11967,29337254.0,2259503.0
17034,1931523.0,56769.0
58056,245157795.0,6835820.0
07662,2609018.0,119518.0
19152,7309246.0,38645.0
13031,62946187.0,25879.0
58642,443072518.0,812093.0
83616,275440281.0,1918223.0
58418,556034041.0,11132020.0
01073,72915562.0,2082907.0
16611,110714990.0,117329.0
01852,12872188.0,596840.0
54149,324536125.0,6178730.0
12489,15921974.0,208220.0
82512,1069784396.0,4267983.0
05355,70978854.0,83276.0
04548,48130476.0,25878001.0
25432,2116168.0,15073.0
27950,76969987.0,57335200.0
22946,11124098.0,9820.0
56629,644505195.0,4395310.0
18372,22938873.0,27145.0
99347,1960201685.0,21940183.0
02601,22258203.0,2151640.0
23927,195785843.0,52934260.0
12924,7053232.0,196491.0
22580,232533228.0,2196855.0
96093,151923084.0,9644.0
11942,22427824.0,2071752.0
54768,325610993.0,3462515.0
59253,660779825.0,46112.0
12008,2153230.0,452596.0
18034,29363630.0,186329.0
27807,129439000.0,534411.0
21826,11531244.0,164658.0
20733,8473343.0,1115842.0
03574,234620735.0,915838.0
05089,106530551.0,863153.0
04330,303292099.0,17128829.0
99026,183736157.0,12519900.0
03241,107562875.0,5984398.0
57553,680768507.0,8620535.0
21661,83956888.0,56943448.0
08884,6017291.0,428005.0
98611,323430370.0,3902184.0
54859,469072049.0,34174605.0
13641,801664.0,11436.0
01518,23006297.0,1928708.0
02451,14310869.0,1825723.0
49736,209675770.0,113903084.0
04236,83595023.0,7536182.0
23025,3365698.0,454090.0
03873,34486255.0,1266349.0
10576,58277926.0,2150372.0
59486,1419368661.0,38091909.0
23827,132907134.0,192431.0
06611,61970208.0,623554.0
99657,2106951582.0,231869581.0
55449,55919940.0,2195582.0
83876,309230915.0,25533670.0
31320,303445913.0,33742515.0
28384,252168549.0,371439.0
08540,134484063.0,2610255.0
56481,383010666.0,1063854.0
14042,118221906.0,634113.0
04462,3031943431.0,266372899.0
13739,104273564.0,197246.0
21654,28403398.0,9892900.0
07203,6838772.0,32524.0
19041,8553237.0,19720.0
08361,78554814.0,547967.0
27573,46191285.0,112638.0
29048,123396884.0,26387582.0
96740,612324525.0,72949236.0
99591,90081562.0,624012.0
07928,22593838.0,516961.0
18049,38848303.0,141297.0
58031,413443499.0,1404863.0
21766,97904580.0,2257376.0
08034,15346384.0,14075.0
58004,147578830.0,20672.0
19975,70490403.0,4572787.0
03307,127869262.0,1535308.0
04662,7011060.0,2237838.0
14143,37452768.0,128201.0
26704,248420426.0,1056155.0
59538,6648082850.0,137498582.0
15780,3320504.0,1254.0
95595,634044548.0,72396.0
57720,3354972545.0,10565195.0
83227,1015073000.0,4083405.0
11239,1598723.0,27109.0
05902,2769541.0,158485.0
14884,49628133.0,840160.0
15861,174556607.0,1592191.0
96058,1126469242.0,7889074.0
55413,8568365.0,305525.0
17844,290245325.0,1016701.0
03837,52056478.0,1681704.0
18328,215648869.0,8994612.0
55741,169517466.0,8571808.0
59105,269326010.0,2502897.0
21013,39107836.0,58809.0
07055,8125858.0,291638.0
07652,27030519.0,185168.0
04539,42311021.0,1996202.0
11752,9616114.0,65183.0
96797,88894925.0,4807157.0
58439,374338750.0,2900849.0
57788,554526694.0,1326362.0
17307,154352958.0,258200.0
19460,91561926.0,3218340.0
22939,43265338.0,230336.0
20903,9329409.0,4751.0
57481,473105833.0,1269635.0
99588,5288202046.0,178060059.0
03801,61567747.0,14080906.0
08085,119773803.0,7966748.0
12029,52003031.0,653023.0
23944,362834210.0,524897.0
49969,675796165.0,61063099.0
13335,98817358.0,97564.0
04606,110429651.0,96694191.0
12831,173998770.0,2528955.0
19142,4367629.0,27137.0
83545,116458379.0,332129.0
00693,101816852.0,3675625.0
13219,12847096.0,49323.0
59526,2022059441.0,2636383.0
08801,42196610.0,504912.0
99654,1289923177.0,50327319.0
03462,50601857.0,3279910.0
14171,132068959.0,441493.0
30257,114432604.0,2190418.0
30655,223675442.0,2170918.0
30297,28429944.0,150701.0
97402,178926908.0,16677668.0
13788,91457407.0,136734.0
02760,46498489.0,1326816.0
27302,302456775.0,5107289.0
98533,311078901.0,571456.0
14859,80710588.0,156995.0
00840,48723545.0,22578.0
99680,300159409.0,782592.0
05463,20421053.0,30858.0
15710,4313724.0,11304.0
12121,53391274.0,7664385.0
18444,303412353.0,4282446.0
22520,236926782.0,30047498.0
95553,153386391.0,161517.0
13165,176075993.0,848546.0
11803,15666776.0,27297.0
21216,8635709.0,145490.0
13603,14123526.0,82656.0
55407,10465047.0,261156.0
20130,21462055.0,50240.0
15926,72740396.0,2037864.0
22427,394882725.0,4231906.0
05462,98267307.0,257454.0
57632,524689967.0,2682890.0
59754,766663371.0,350496.0
14708,27173915.0,177993.0
07444,13533428.0,385519.0
59032,1093484572.0,1651942.0
98237,827893479.0,36408648.0
30253,125460728.0,1470007.0
28310,11798779.0,54691.0
27890,23241931.0,132385.0
58570,728834486.0,229343.0
07921,49361813.0,499888.0
59727,715767212.0,919357.0
56339,162854571.0,7351673.0
08097,3569651.0,24279.0
99117,477696962.0,729699.0
18037,18896797.0,415439.0
15747,79163370.0,104237.0
59037,487477043.0,2272795.0
30032,35327670.0,73669.0
29853,286821058.0,3311086.0
04496,92022660.0,3970578.0
19473,63534135.0,549132.0
59833,450146281.0,1524135.0
12838,13159674.0,5586.0
07946,10691442.0,205392.0
20639,108467933.0,4920694.0
56763,629419284.0,1784055.0
23508,8631764.0,5974455.0
14102,9862838.0,26672.0
03217,28378457.0,1346769.0
02135,6822276.0,569050.0
03887,52030430.0,1920477.0
14086,87749279.0,619598.0
49793,160001354.0,4347695.0
07833,1146875.0,135653.0
56669,569944489.0,48334210.0
22015,21714898.0,231461.0
56551,279226638.0,18130375.0
19355,99332988.0,607134.0
03256,97663676.0,4243935.0
96087,202710293.0,12904368.0
26722,55445983.0,667141.0
18353,122146560.0,444490.0
17834,13294448.0,93042.0
55408,7043364.0,1418644.0
58790,475814678.0,1524087.0
19119,8388495.0,13088.0
14820,79614974.0,66440.0
12783,86124433.0,2839164.0
98592,45670145.0,4845676.0
00739,81792958.0,1113757.0
57263,242880187.0,2952457.0
17340,100226901.0,202264.0
07457,5261935.0,105561.0
21224,24534480.0,8880469.0
12955,79473492.0,10520632.0
59832,673480732.0,709772.0
16929,119696998.0,33626.0
56541,5183711.0,3691.0
14740,67466591.0,12952.0
19930,14621188.0,6275831.0
97477,32307042.0,566218.0
04777,233388151.0,1188272.0
21054,46163765.0,25677.0
49965,536224839.0,6136503.0
30080,35306118.0,167281.0
56569,327176664.0,22411536.0
55616,917920041.0,43082068.0
98624,87754778.0,58081083.0
22656,21740059.0,157111.0
56545,402094252.0,873350.0
29466,76050539.0,10343470.0
28305,6734525.0,150377.0
03458,139186999.0,1056679.0
07663,6931846.0,124958.0
55757,282697966.0,37157.0
55359,108641186.0,9280506.0
12027,18581714.0,57932.0
26823,55424590.0,36133.0
04859,17186766.0,22939254.0
27576,215304491.0,370292.0
29446,439577422.0,61207854.0
30019,120016945.0,571567.0
56758,276287636.0,513188.0
13743,152284721.0,264142.0
55802,6657283.0,21877600.0
17538,9940997.0,13194.0
12822,170481250.0,3744992.0
96707,112346898.0,7860945.0
54813,140830542.0,4033453.0
56535,217416005.0,16044715.0
12075,101748837.0,539872.0
17888,7373768.0,36138.0
13036,126354406.0,1266984.0
99556,916714823.0,296697.0
28460,90159971.0,21635227.0
21555,274433097.0,5878350.0
24421,198276354.0,397537.0
04043,91518014.0,2255436.0
04571,5484024.0,4087114.0
22433,10856271.0,35016.0
17584,37545503.0,345491.0
58655,256603540.0,600975.0
97534,260647874.0,35781.0
14864,32250892.0,116713.0
15963,253148209.0,534280.0
21850,80611621.0,180163.0
55429,16128415.0,804396.0
28510,53669946.0,33400336.0
27889,512562701.0,33107879.0
29844,8618682.0,16334608.0
21863,300061720.0,9781546.0
16666,67404663.0,288793.0
54862,115144870.0,1207040.0
23440,4107047.0,1794996.0
00687,100676186.0,139537.0
13685,52238758.0,5977937.0
58210,394796235.0,7872898.0
22476,45373260.0,955098.0
12850,121114245.0,2286569.0
20662,147925774.0,25017481.0
08260,41718744.0,22470419.0
21627,3633349.0,525538.0
54422,100423908.0,221493.0
16837,2191681.0,5840.0
17225,210961711.0,358509.0
58428,375068976.0,45621457.0
14437,321419912.0,142090.0
08820,26842772.0,21941.0
55448,28120831.0,439596.0
21046,20186671.0,147316.0
13755,148866812.0,9673540.0
17578,39672973.0,315986.0
04430,23375070.0,2463872.0
59932,68540408.0,28640067.0
55005,50173033.0,2427143.0
99566,24388523547.0,569506254.0
15541,93121694.0,673624.0
99633,211186474.0,9380596.0
98251,394735712.0,6501094.0
99641,11917252.0,852152.0
23872,248568831.0,216600.0
00730,16873782.0,108258.0
16662,153031053.0,13716.0
58782,491445402.0,701113.0
21890,342406.0,1649.0
11952,24477123.0,8227031.0
57633,1949881196.0,7445654.0
04622,666251486.0,18896478.0
57657,707650138.0,7623601.0
58040,208973322.0,2286931.0
12451,30577104.0,134106.0
58478,386069533.0,25521104.0
00606,109579993.0,12487.0
23921,209303643.0,1205710.0
16669,274629141.0,747614.0
18831,75561115.0,718698.0
30268,169379134.0,2755384.0
28444,231434337.0,7340840.0
29836,440579801.0,4115006.0
28337,413828665.0,10717900.0
22191,40949463.0,11848433.0
49769,138195029.0,7369713.0
12116,99752205.0,2163543.0
58458,493659776.0,4713183.0
14414,101792033.0,143170.0
49871,33740176.0,2882274.0
99569,19314478.0,14241.0
06089,6948077.0,81405.0
01257,93810159.0,2222469.0
97627,72179929.0,1248011.0
06001,60375313.0,1201887.0
58781,277754826.0,720493.0
08730,4548777.0,1588951.0
30035,22159069.0,132867.0
27826,190661839.0,3076641.0
23832,102556538.0,1146477.0
28529,109485702.0,30263482.0
28311,97154501.0,1326782.0
19701,68910923.0,2041422.0
13637,91235807.0,55143.0
97732,222472160.0,139476.0
54547,563554743.0,49993260.0
49735,648795131.0,20656526.0
13144,99528105.0,1868536.0
97884,206023218.0,4010387.0
